EC,kcat VALUE,ORGANISM,log10_kcat,UNIPROT_list,reaction_IDs,PMID,BiGG acc,BiGG ID
1.1.1.1,26.2,Sulfolobus acidocaldarius,1.4183012913197455,['Q4J9F2'],141,22805786.0,0.9787390029325513,GLTPD_r
1.1.1.1,26.2,Sulfolobus acidocaldarius,1.4183012913197455,['Q4J9F2'],142,22805786.0,0.9653429602888086,BDH_r
1.1.1.1,26.2,Sulfolobus acidocaldarius,1.4183012913197455,['Q4J9F2'],143,22805786.0,0.9809384164222874,ALR2x
1.1.1.1,26.2,Sulfolobus acidocaldarius,1.4183012913197455,['Q4J9F2'],145,22805786.0,0.9866567828020756,ALR4x
1.1.1.1,26.2,Sulfolobus acidocaldarius,1.4183012913197455,['Q4J9F2'],149,22805786.0,0.9604601006470166,TRSARr
1.1.1.1,43,Geobacillus stearothermophilus,1.6334684555795864,,210,23686507.0,0.9866765358993338,PXMO
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,63,18456852.0,0.8953722334004024,HIBDkt_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,64,18456852.0,0.9787234042553191,GLTPD_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,69,18456852.0,0.9744338933528123,4MBZALDH_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,70,18456852.0,0.9744338933528123,4MBZALDH_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,71,18456852.0,0.9687726942628904,4MBZALDH_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,75,18456852.0,0.9852832965415746,VNDH_2_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,76,18456852.0,0.9852832965415746,VNDH_2_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,78,18456852.0,0.9765739385065886,4MBZALDH_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,79,18456852.0,0.9867354458364038,VNDH_2_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,81,18456852.0,0.972953216374269,ALR4x
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,82,18456852.0,0.972953216374269,ALR4x
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,83,18456852.0,0.9803921568627451,HPYRRx
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,84,18456852.0,0.9803921568627451,HPYRRx
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,85,18456852.0,0.9673676577229877,4MBZALDH_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,86,18456852.0,0.9673676577229877,4MBZALDH_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,87,18456852.0,0.9723032069970845,4MBZALDH_r
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,89,18456852.0,0.9803921568627451,HPYRRx
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,90,18456852.0,0.9803921568627451,HPYRRx
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,91,18456852.0,0.9803921568627451,HPYRRx
1.1.1.1,52.4,Thermus thermophilus,1.7193312869837267,,92,18456852.0,0.9803921568627451,HPYRRx
1.1.1.1,153,Mycobacterium sp.,2.184691430817599,['W8VSK8'],220,25082080.0,0.9681390296886314,ALDD4_r
1.1.1.1,326,Geobacillus stearothermophilus,2.513217600067939,['P42328'],188,26329849.0,0.9745083758193737,GHBDHx
1.1.1.1,326,Geobacillus stearothermophilus,2.513217600067939,['P42328'],189,26329849.0,0.9645953757225434,GLTPD_r
1.1.1.1,326,Geobacillus stearothermophilus,2.513217600067939,['P42328'],192,26329849.0,0.9656897784131523,3HCINNMH
1.1.1.1,1646,Geobacillus thermodenitrificans,3.216429830876251,"['A4IP64', 'A4ISB9']",158,19383697.0,0.9645953757225434,GLTPD_r
1.1.1.1,1646,Geobacillus thermodenitrificans,3.216429830876251,"['A4IP64', 'A4ISB9']",159,19383697.0,0.9638989169675091,GLTPD_r
1.1.1.1,10.5,Thermococcus kodakarensis,1.021189299069938,['Q5JI09'],178,23354700.0,0.9683413626978665,ALDD3y
1.1.1.1,30,Thermococcus kodakarensis,1.4771212547196624,['Q5JI09'],178,23354700.0,0.9683413626978665,ALDD3y
1.1.1.1,194,Yokenella sp.,2.287801729930226,['W6CX26'],2,24509923.0,0.9901408450704225,ALDD3y
1.1.1.1,194,Yokenella sp.,2.287801729930226,['W6CX26'],8,24509923.0,0.9743589743589743,ALDD3y
1.1.1.1,433,Yokenella sp.,2.6364878963533656,['W6CX26'],0,24509923.0,0.9915492957746479,DMPPS_syn
1.1.1.1,433,Yokenella sp.,2.6364878963533656,['W6CX26'],1,24509923.0,0.9908450704225352,IPDPS_syn
1.1.1.1,433,Yokenella sp.,2.6364878963533656,['W6CX26'],3,24509923.0,0.9901408450704225,ALDD3y_r
1.1.1.1,433,Yokenella sp.,2.6364878963533656,['W6CX26'],4,24509923.0,0.9901408450704225,ALDD3y_r
1.1.1.1,433,Yokenella sp.,2.6364878963533656,['W6CX26'],5,24509923.0,0.9901408450704225,ALDD3y_r
1.1.1.1,433,Yokenella sp.,2.6364878963533656,['W6CX26'],6,24509923.0,0.9901408450704225,ALDD3y_r
1.1.1.1,433,Yokenella sp.,2.6364878963533656,['W6CX26'],7,24509923.0,0.9743589743589743,ALDD3y_r
1.1.1.1,518.4,Geobacillus thermodenitrificans,2.714664992862537,"['A4IP64', 'A4ISB9']",168,19383697.0,0.9823399558498896,ALDD4
1.1.1.1,9.6,Sulfolobus acidocaldarius,0.9822712330395684,['Q4J9F2'],152,22805786.0,0.9673676577229877,4MBZALDH
1.1.1.1,2.1,Saccharolobus solfataricus,0.3222192947339193,['P39462'],54,19588068.0,0.9866765358993338,PXMO
1.1.1.10,0.52,Homo sapiens,-0.28399665636520083,['Q7Z4W1'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,7.8,Cavia porcellus,0.8920946026904804,['Q920N9'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,19,Rattus norvegicus,1.2787536009528289,['Q920P0'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,26,Mus musculus,1.414973347970818,['Q91X52'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,31,Mesocricetus auratus,1.4913616938342726,['Q91XV4'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,0.82,Homo sapiens,-0.08618614761628333,['Q7Z4W1'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,23,Mus musculus,1.3617278360175928,['Q91X52'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,31,Mesocricetus auratus,1.4913616938342726,['Q91XV4'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,32,Cavia porcellus,1.505149978319906,['Q920N9'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,0.1,Homo sapiens,-1.0,['Q7Z4W1'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,0.1,Homo sapiens,-1.0,['Q7Z4W1'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,1.22,Caenorhabditis elegans,0.08635983067474821,['Q21929'],275,21477590.0,0.9859550561797753,ALDD3y_r
1.1.1.10,6.9,Mesocricetus auratus,0.8388490907372553,['Q91XV4'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,6.9,Mesocricetus auratus,0.8388490907372553,['Q91XV4'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,7.4,Mus musculus,0.8692317197309762,['Q91X52'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,7.4,Mus musculus,0.8692317197309762,['Q91X52'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,18,Rattus norvegicus,1.255272505103306,['Q920P0'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,18,Rattus norvegicus,1.255272505103306,['Q920P0'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,19,Cavia porcellus,1.2787536009528289,['Q920N9'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,19,Cavia porcellus,1.2787536009528289,['Q920N9'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,0.52,Homo sapiens,-0.28399665636520083,['Q7Z4W1'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,20,Cavia porcellus,1.3010299956639813,['Q920N9'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,21,Rattus norvegicus,1.3222192947339193,['Q920P0'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,22,Mesocricetus auratus,1.3424226808222062,['Q91XV4'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,24,Mus musculus,1.380211241711606,['Q91X52'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,0.52,Homo sapiens,-0.28399665636520083,['Q7Z4W1'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,16,Mus musculus,1.2041199826559248,['Q91X52'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,16,Rattus norvegicus,1.2041199826559248,['Q920P0'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,23,Mesocricetus auratus,1.3617278360175928,['Q91XV4'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,27,Cavia porcellus,1.4313637641589874,['Q920N9'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,0.65,Homo sapiens,-0.18708664335714442,['Q7Z4W1'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,0.65,Homo sapiens,-0.18708664335714442,['Q7Z4W1'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,0.65,Homo sapiens,-0.18708664335714442,['Q7Z4W1'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,4.98,Caenorhabditis elegans,0.6972293427597176,['Q21929'],278,21477590.0,0.9859550561797753,ALDD3y_r
1.1.1.10,37,Mus musculus,1.568201724066995,['Q91X52'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,37,Mus musculus,1.568201724066995,['Q91X52'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,37,Mus musculus,1.568201724066995,['Q91X52'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,37,Cavia porcellus,1.568201724066995,['Q920N9'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,37,Cavia porcellus,1.568201724066995,['Q920N9'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,37,Cavia porcellus,1.568201724066995,['Q920N9'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,39,Rattus norvegicus,1.591064607026499,['Q920P0'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,39,Rattus norvegicus,1.591064607026499,['Q920P0'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,39,Rattus norvegicus,1.591064607026499,['Q920P0'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],265,11882650.0,0.9873605947955391,ALDD4
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.10,41,Rattus norvegicus,1.6127838567197355,['Q920P0'],265,11882650.0,0.9873605947955391,ALDD4
1.1.1.10,41,Rattus norvegicus,1.6127838567197355,['Q920P0'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.10,44,Mesocricetus auratus,1.6434526764861874,['Q91XV4'],265,11882650.0,0.9873605947955391,ALDD4
1.1.1.10,44,Mesocricetus auratus,1.6434526764861874,['Q91XV4'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.10,55,Mus musculus,1.7403626894942439,['Q91X52'],265,11882650.0,0.9873605947955391,ALDD4
1.1.1.10,55,Mus musculus,1.7403626894942439,['Q91X52'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.10,3.8,Homo sapiens,0.5797835966168101,['Q7Z4W1'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,3.8,Homo sapiens,0.5797835966168101,['Q7Z4W1'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,23,Rattus norvegicus,1.3617278360175928,['Q920P0'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,23,Rattus norvegicus,1.3617278360175928,['Q920P0'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,41,Mus musculus,1.6127838567197355,['Q91X52'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,41,Mus musculus,1.6127838567197355,['Q91X52'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,76,Cavia porcellus,1.8808135922807914,['Q920N9'],261,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,76,Cavia porcellus,1.8808135922807914,['Q920N9'],268,11882650.0,0.9852180339985218,GLTPD_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,1.5,Homo sapiens,0.17609125905568124,['Q7Z4W1'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,25,Rattus norvegicus,1.3979400086720377,['Q920P0'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,25,Rattus norvegicus,1.3979400086720377,['Q920P0'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,25,Rattus norvegicus,1.3979400086720377,['Q920P0'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,25,Rattus norvegicus,1.3979400086720377,['Q920P0'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,25,Rattus norvegicus,1.3979400086720377,['Q920P0'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,25,Rattus norvegicus,1.3979400086720377,['Q920P0'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,25,Rattus norvegicus,1.3979400086720377,['Q920P0'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,26,Cavia porcellus,1.414973347970818,['Q920N9'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,26,Cavia porcellus,1.414973347970818,['Q920N9'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,26,Cavia porcellus,1.414973347970818,['Q920N9'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,26,Cavia porcellus,1.414973347970818,['Q920N9'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,26,Cavia porcellus,1.414973347970818,['Q920N9'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,26,Cavia porcellus,1.414973347970818,['Q920N9'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,26,Cavia porcellus,1.414973347970818,['Q920N9'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,27,Mesocricetus auratus,1.4313637641589874,['Q91XV4'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,27,Mesocricetus auratus,1.4313637641589874,['Q91XV4'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,27,Mesocricetus auratus,1.4313637641589874,['Q91XV4'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,27,Mesocricetus auratus,1.4313637641589874,['Q91XV4'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,27,Mesocricetus auratus,1.4313637641589874,['Q91XV4'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,27,Mesocricetus auratus,1.4313637641589874,['Q91XV4'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,27,Mesocricetus auratus,1.4313637641589874,['Q91XV4'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,34,Mus musculus,1.5314789170422551,['Q91X52'],259,11882650.0,0.9887482419127989,G3PD2_r
1.1.1.10,34,Mus musculus,1.5314789170422551,['Q91X52'],260,11882650.0,0.9894366197183099,ALDD3y_r
1.1.1.10,34,Mus musculus,1.5314789170422551,['Q91X52'],262,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,34,Mus musculus,1.5314789170422551,['Q91X52'],264,11882650.0,0.9784122562674095,ALDD3y_r
1.1.1.10,34,Mus musculus,1.5314789170422551,['Q91X52'],267,11882650.0,0.9737024221453288,ALDD3y_r
1.1.1.10,34,Mus musculus,1.5314789170422551,['Q91X52'],269,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,34,Mus musculus,1.5314789170422551,['Q91X52'],270,11882650.0,0.9859550561797753,ALDD3y_r
1.1.1.10,0.6,Homo sapiens,-0.2218487496163564,['Q7Z4W1'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.10,10,Rattus norvegicus,1.0,['Q920P0'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.10,17,Mus musculus,1.2304489213782739,['Q91X52'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.10,20,Cavia porcellus,1.3010299956639813,['Q920N9'],272,11882650.0,0.9852180339985218,GLTPD
1.1.1.100,0.014,Plasmodium falciparum,-1.853871964321762,['Q965D6'],282,12646215.0,0.9694757796947578,HACD1
1.1.1.100,7,Mycobacterium tuberculosis,0.8450980400142568,,284,17059223.0,0.9694757796947578,HACD1
1.1.1.100,11,Streptococcus pneumoniae,1.0413926851582251,,285,16342966.0,0.9694757796947578,HACD1
1.1.1.100,102,Cupriavidus necator,2.0086001717619175,['P14697'],286,23913421.0,0.9701393497013935,HACD1
1.1.1.100,0.3,Escherichia coli,-0.5228787452803376,,289,18201766.0,0.986013986013986,ALDD3y_r
1.1.1.100,0.59,Escherichia coli,-0.22914798835785583,,289,18201766.0,0.986013986013986,ALDD3y_r
1.1.1.100,7,Mycobacterium tuberculosis,0.8450980400142568,,284,17059223.0,0.9694757796947578,HACD1
1.1.1.100,11,Streptococcus pneumoniae,1.0413926851582251,,285,16342966.0,0.9694757796947578,HACD1
1.1.1.100,102,Cupriavidus necator,2.0086001717619175,['P14697'],286,23913421.0,0.9701393497013935,HACD1
1.1.1.103,43.8,Cupriavidus necator,1.6414741105040995,['E5RQ20'],293,21073854.0,0.9890988372093024,THRD
1.1.1.103,47.3,Mus musculus,1.6748611407378116,['Q8K3F7'],295,26492815.0,0.9890988372093024,THRD
1.1.1.103,50,Cupriavidus necator,1.6989700043360187,,296,24558034.0,0.9890988372093024,THRD
1.1.1.103,135,Escherichia coli K-12,2.130333768495006,,303,6780553.0,0.9890988372093024,THRD
1.1.1.103,38,Cupriavidus necator,1.5797835966168101,['E5RQ20'],292,21073854.0,0.9890988372093024,THRD
1.1.1.103,38,Cupriavidus necator,1.5797835966168101,['E5RQ20'],293,21073854.0,0.9890988372093024,THRD
1.1.1.105,0.028,Kangiella koreensis,-1.5528419686577808,['C7R702'],307,25481533.0,0.9737034331628927,IPDPS
1.1.1.105,0.02,Homo sapiens,-1.6989700043360187,['O75452'],311,16787387.0,0.972972972972973,IPDPS_r
1.1.1.105,0.02,Homo sapiens,-1.6989700043360187,['O75452'],312,16787387.0,0.9737034331628927,IPDPS_r
1.1.1.107,175,Microbacterium luteolum,2.2430380486862944,['Q76KC2'],315,15226311.0,0.9801470588235294,ALDD4
1.1.1.107,125,Microbacterium luteolum,2.0969100130080562,['Q76KC2'],317,15226311.0,0.9772727272727273,ALDD4
1.1.1.107,136,Mesorhizobium loti,2.1335389083702174,,322,16824480.0,0.9750183688464364,ALDD4
1.1.1.107,59.2,Microbacterium luteolum,1.7723217067229198,['Q76KC2'],319,15226311.0,0.9750183688464364,ALDD4
1.1.1.107,59.2,Microbacterium luteolum,1.7723217067229198,['Q76KC2'],320,15226311.0,0.978397212543554,ALDD3y
1.1.1.107,149,Mesorhizobium loti,2.173186268412274,,322,16824480.0,0.9750183688464364,ALDD4
1.1.1.108,1.279,Xanthomonas translucens,0.10687054447865389,,323,24101242.0,0.9860294117647059,BDH
1.1.1.108,1.97,Xanthomonas translucens,0.2944662261615929,,324,23794271.0,0.9860294117647059,BDH
1.1.1.108,11.77,Rhizobium sp.,1.0707764628434346,,324,23794271.0,0.9860294117647059,BDH
1.1.1.11,876,Gluconobacter oxydans,2.9425041061680806,['Q308C1'],325,19629658.0,0.9852180339985218,GLTPD
1.1.1.11,876,Gluconobacter oxydans,2.9425041061680806,['Q308C1'],326,19629658.0,0.9852180339985218,GLTPD
1.1.1.11,35.3,Gluconobacter oxydans,1.5477747053878226,['Q308C1'],328,19629658.0,0.9866962305986696,GLTPD
1.1.1.11,19.7,Gluconobacter oxydans,1.294466226161593,['Q308C1'],329,19629658.0,0.9873980726464048,GLYCDx
1.1.1.11,16.3,Gluconobacter oxydans,1.212187604403958,['Q308C1'],332,19629658.0,0.975735294117647,ALDD4
1.1.1.11,13.4,Gluconobacter oxydans,1.1271047983648077,['Q308C1'],335,19629658.0,0.9873980726464048,GLYCDx
1.1.1.11,177.2,Gluconobacter oxydans,2.248463717551032,['Q308C1'],336,19629658.0,0.9852180339985218,GLTPD
1.1.1.119,0.0101,Sulfurisphaera tokodaii,-1.9956786262173574,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.119,0.11,Sulfurisphaera tokodaii,-0.958607314841775,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.119,0.11,Sulfurisphaera tokodaii,-0.958607314841775,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.119,0.26,Haloferax mediterranei,-0.585026652029182,['Q977U7'],341,0.0,0.9772727272727273,ALDD4
1.1.1.119,0.26,Haloferax mediterranei,-0.585026652029182,['Q977U7'],342,0.0,0.9765395894428153,ALDD4
1.1.1.119,0.26,Haloferax mediterranei,-0.585026652029182,['Q977U7'],343,0.0,0.990271021542738,G6PDH2r
1.1.1.119,0.5,Haloferax mediterranei,-0.3010299956639812,['Q977U7'],341,0.0,0.9772727272727273,ALDD4
1.1.1.119,0.5,Haloferax mediterranei,-0.3010299956639812,['Q977U7'],342,0.0,0.9765395894428153,ALDD4
1.1.1.119,0.5,Haloferax mediterranei,-0.3010299956639812,['Q977U7'],343,0.0,0.990271021542738,G6PDH2r
1.1.1.119,10.1,Sulfurisphaera tokodaii,1.0043213737826426,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.119,0.0101,Sulfurisphaera tokodaii,-1.9956786262173574,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.119,0.11,Sulfurisphaera tokodaii,-0.958607314841775,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.119,0.11,Sulfurisphaera tokodaii,-0.958607314841775,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.119,10.1,Sulfurisphaera tokodaii,1.0043213737826426,"['Q96ZY1', 'Q96ZY7']",337,24742629.0,0.9909659485753995,G6PDH2r
1.1.1.12,3.7,Rasamsonia emersonii,0.568201724066995,['C5J3R8'],344,20111899.0,0.9866962305986696,GLTPD
1.1.1.12,13.48,Aspergillus niger,1.129689892199301,['A2QAC0'],347,19674460.0,0.9866962305986696,GLTPD
1.1.1.12,809,Aspergillus niger,2.9079485216122722,['A2QAC0'],347,19674460.0,0.9866962305986696,GLTPD
1.1.1.12,5.3,Rasamsonia emersonii,0.724275869600789,['C5J3R8'],345,20111899.0,0.9852180339985218,GLTPD
1.1.1.12,5.76,Trichoderma reesei,0.7604224834232121,['Q96V44'],353,20414651.0,0.9852180339985218,GLTPD
1.1.1.12,5.76,Trichoderma reesei,0.7604224834232121,['Q96V44'],354,20414651.0,0.9844789356984479,GLTPD
1.1.1.12,8.45,Aspergillus niger,0.9268567089496923,['A2QAC0'],353,20414651.0,0.9852180339985218,GLTPD
1.1.1.12,8.45,Aspergillus niger,0.9268567089496923,['A2QAC0'],354,20414651.0,0.9844789356984479,GLTPD
1.1.1.12,14.4,Aspergillus niger,1.1583624920952498,['A2QAC0'],349,19674460.0,0.9852180339985218,GLTPD
1.1.1.12,16,Trichoderma reesei,1.2041199826559248,['Q96V44'],355,24342239.0,0.9852180339985218,GLTPD
1.1.1.12,18.1,Penicillium chrysogenum,1.2576785748691846,['B6HI95'],353,20414651.0,0.9852180339985218,GLTPD
1.1.1.12,18.1,Penicillium chrysogenum,1.2576785748691846,['B6HI95'],354,20414651.0,0.9844789356984479,GLTPD
1.1.1.12,29.3,Trichoderma reesei,1.4668676203541096,['Q96V44'],355,24342239.0,0.9852180339985218,GLTPD
1.1.1.12,70,Trichoderma reesei,1.845098040014257,['Q96V44'],355,24342239.0,0.9852180339985218,GLTPD
1.1.1.12,863,Aspergillus niger,2.9360107957152097,['A2QAC0'],350,19674460.0,0.9852180339985218,GLTPD
1.1.1.12,4.7,Rasamsonia emersonii,0.6720978579357175,['C5J3R8'],344,20111899.0,0.9866962305986696,GLTPD
1.1.1.12,4.7,Rasamsonia emersonii,0.6720978579357175,['C5J3R8'],345,20111899.0,0.9852180339985218,GLTPD
1.1.1.12,4.7,Rasamsonia emersonii,0.6720978579357175,['C5J3R8'],346,20111899.0,0.9852180339985218,GLTPD
1.1.1.12,7.26,Trichoderma reesei,0.8609366207000937,['Q96V44'],353,20414651.0,0.9852180339985218,GLTPD
1.1.1.12,7.26,Trichoderma reesei,0.8609366207000937,['Q96V44'],354,20414651.0,0.9844789356984479,GLTPD
1.1.1.12,8.23,Aspergillus niger,0.9153998352122699,['A2QAC0'],353,20414651.0,0.9852180339985218,GLTPD
1.1.1.12,8.23,Aspergillus niger,0.9153998352122699,['A2QAC0'],354,20414651.0,0.9844789356984479,GLTPD
1.1.1.12,10.83,Neurospora crassa,1.0346284566253203,['Q7SI09'],357,20655316.0,0.9852180339985218,GLTPD
1.1.1.12,10.83,Neurospora crassa,1.0346284566253203,['Q7SI09'],360,20655316.0,0.9852180339985218,GLTPD
1.1.1.12,17.3,Penicillium chrysogenum,1.2380461031287955,['B6HI95'],353,20414651.0,0.9852180339985218,GLTPD
1.1.1.12,17.3,Penicillium chrysogenum,1.2380461031287955,['B6HI95'],354,20414651.0,0.9844789356984479,GLTPD
1.1.1.12,3.25,Rasamsonia emersonii,0.5118833609788743,['C5J3R8'],346,20111899.0,0.9852180339985218,GLTPD
1.1.1.12,19.67,Aspergillus niger,1.2938043599193367,['A2QAC0'],352,19674460.0,0.9852180339985218,GLTPD
1.1.1.12,1180,Aspergillus niger,3.0718820073061255,['A2QAC0'],352,19674460.0,0.9852180339985218,GLTPD
1.1.1.120,38.12,Rhizobium leguminosarum bv. trifolii,1.5811528919662887,,363,25236800.0,0.9772727272727273,ALDD4
